neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Centrum-West,Private room,183,2,19,0.36,2,342,1,"The area features specialty retail and dining, including Beadies Amsterdam for jewelry and Chocolaterie Pompadour for a cake cafe."
Centrum-West,Private room,115,2,171,3.31,1,252,14,The area features a playground and a picnic table for outdoor recreation. Westerdokters is a local doctors office serving the community.
De Baarsjes - Oud-West,Entire home/apt,99,1,29,0.67,1,0,0,The area features a garden.
Westerpark,Entire home/apt,185,5,6,0.12,1,0,0,"The area features Staverno, a marina that serves as a central hub for boating and waterfront activity, alongside NiDA Wasserij Stomerij for laundry services."
Centrum-West,Private room,107,2,180,3.49,1,218,32,"The area features a variety of retail shops including Fabienne Chapot, Fashian, LFDY, Levi's, Lululemon, Nudie Jeans, M-E-K, The Collective Studio, and Tikal, alongside dining options like Lotti's Dinner, Parwan, and Quattro Gatti. Cultural highlights include the art galleries The Merchant House and Haru Haru Beauty, while the local amenities are supported by a Kindergarden and the cosmetics shop The Hoxton."
De Baarsjes - Oud-West,Private room,125,3,159,3.13,1,0,0,"The area features a mix of services and dining, including Huisarsten Bellamyplein for medical care, Kalender Kleermaker and Ekerbiçer for tailoring, and Login for computer services. You will also find Café Bellamy and Tati for refreshments, alongside La Parole and More for retail and nightlife options."
Bos en Lommer,Entire home/apt,95,2,27,0.62,1,0,4,The area features a garden.
Centrum-West,Private room,73,1,174,3.44,2,280,46,"The area features a mix of cultural and social venues including the Compagnietheater for performances, The Book Exchange for literature, and the pub De Engelbewaarder. Notable local landmarks include the Oost-Indisch Huis, a historic site of architectural significance, and the attraction Bagheera."
Westerpark,Entire home/apt,200,2,8,0.18,1,0,0,The area features a studio known as Echobox and a garden.
Watergraafsmeer,Entire home/apt,240,3,10,0.23,1,70,1,The area features a garden and a playground.
Oud-Noord,Private room,90,2,39,0.86,1,230,1,This area features a soccer pitch.
De Pijp - Rivierenbuurt,Private room,65,3,173,3.44,1,154,13,"The area features Sarphatipark, a prominent park and garden that serves as a central green space for the neighborhood, complete with a fountain and playground."
Noord-Oost,Entire home/apt,150,15,2,0.04,1,10,1,"The area is defined by Baanakkerspark, a local park that serves as a primary green space for outdoor recreation."
Centrum-West,Entire home/apt,495,3,55,1.74,1,24,13,"The area features Café Tabac, which serves as a local cafe. Nearby, you will find artwork and information points."
De Baarsjes - Oud-West,Entire home/apt,250,1,1,0.02,1,89,0,The area features a playground.
Centrum-West,Private room,74,2,142,3.05,2,248,14,"The area features diverse dining options including Bakery Cafe, Burgerzaken, Golden Chopsticks, Henk's Herring, Ice Bakery, Oriental City, Ramen-Ya, Wok To Go, and Yucca, alongside retail shops like Amsterdam Duck Store, Parfumerie Marjo, Sigarenmagazijn Bom 9, and Vape4life. It is home to de Wallen, a historic district known for its unique atmosphere, and offers services through Friendship Cruises, Princehof, Saint Morris, Love Experience, Pure Lust, Sexy Amsterdam, Tours & Tickets, and Yucca."
Zuid,Entire home/apt,325,2,24,0.57,1,201,4,The area features a garden.
Centrum-West,Entire home/apt,215,2,12,0.78,1,3,0,"The area features dining options including BBrood!, Bakkerij Wolf, Domino's, and Shoarma Mesut 2, alongside the Kapsalon Bianco hairdresser."
Centrum-West,Private room,80,1,153,3.46,1,44,50,"The area offers a variety of dining options ranging from French and Italian cuisine at Kaagman & Kortekaas and Dal Migliore to Asian dishes at Takumi Ramen and Eethuis Sie-Joe, alongside cafes like De Drie Graefjes and Corner House Hotel Cafe. You will also find retail shops including Original Dutch Fabric and Quilt Shop, nightlife spots like De Drie Fleschjes and De Nieuwe Pilserij, and services such as Amsterdam Seed Center, Green Budget Bikes, and Museumfoto, which is a notable landmark for its historical photographic archives of the city."
Centrum-West,Private room,160,2,135,2.72,1,309,10,"The area features cultural institutions and art spaces including Huis Marseille, a museum of photography, alongside the Fotografie Bibliotheek and Fotoboekenwinkel. The surroundings are enriched by various artworks and historical references such as Bernard Heesen, Jacob de Wit, and Johannes Voorhout."
Bijlmer-Centrum,Private room,83,1,179,3.53,1,86,4,"The area features the Amsterdam Centraal Apartment, which serves as a residential space. Nearby amenities include a garden and a playground."
Bijlmer-Oost,Private room,30,1,127,2.6,1,0,0,"The area features Brasapark-Noord, a park that serves as a primary green space for the local community."
Oud-Noord,Entire home/apt,188,3,20,0.5,1,17,4,The area features the cafe De IJsbreker and the school De Ruimte.
Westerpark,Entire home/apt,160,2,3,0.09,1,0,0,"The area features dining and cafe options such as Salvo Italian Bakehouse, De Aardige Pers, Cafe de Oude Schaeper, and Cafecito. Local amenities include the Dr. Rijk Kramerschool and a garden."
Watergraafsmeer,Entire home/apt,225,4,2,0.05,1,0,0,The area features green spaces including the park Darwinplantsoen and the garden Darwinplantsoen. Both serve as local natural retreats for the neighborhood.
Centrum-West,Entire home/apt,587,3,54,1.85,3,334,12,"The area features a variety of dining and retail options including Greenwoods, Tales & Spirits, Freddy Fryday, De Buurman, t Kroontje, Mediterrané coffeeshop, Vleeshouwerij D. Reinhart, Wild Romance, L'Atelier, and L'Amour. The neighborhood is also home to the landmark Singel, a historic canal that defines the city's iconic layout, as well as Hotel The Craftsmen and The Totalitarian Art Gallery."
Bos en Lommer,Entire home/apt,145,3,16,0.36,1,0,2,"This area features a garden, which serves as a local green space for outdoor recreation."
De Baarsjes - Oud-West,Entire home/apt,250,4,15,0.34,1,0,0,"The area features a variety of dining options including STACH, Café Quelle, Warung Celebes, Betsu Bara, Gitane, Spaghetteria Caffè Jan Pieter Heijestraat, and Da Damiano, alongside J&B craft drinks. Daily needs are met by Albert Heijn, Drogisterij Body & Beauty, Electro-Walst, Loenatix, Tony Hairstyling, and Wiel tot wiel tweewielers."
De Pijp - Rivierenbuurt,Entire home/apt,175,2,4,0.08,1,0,1,There are no specific places listed to describe.
De Baarsjes - Oud-West,Entire home/apt,100,5,58,1.23,1,31,7,"The area features dining and retail options such as Bakkerij Paul Année, The Breakfast Club, Kanarie Club, Sener Bikes, and Nail studio, alongside accommodation at Hotel De Hallen. De Hallen serves as a significant local attraction and cultural hub, while Bellamyplein provides green space and public artworks including P.W. Janssen, fish, and waterdraagster."
Oostelijk Havengebied - Indische Buurt,Private room,231,7,21,0.46,1,179,0,The area is defined by the presence of a garden.
De Baarsjes - Oud-West,Entire home/apt,187,2,13,0.38,1,6,0,"The area features Dak Showroom, which serves as a notable local retail destination."
Centrum-Oost,Private room,89,2,126,3.91,1,32,23,"The area features a mix of retail and services, including Spiegelgracht Jeweliers, Tinkerbell for toys, and Health Quest by Joyce for beauty, alongside the art gallery Peter Donkersloot. Dining options include Broodje Art, while educational offerings are provided by Cours de Français near the Tulip House Luxury Apartment."
De Pijp - Rivierenbuurt,Entire home/apt,130,2,28,0.75,2,20,5,"The area features dining and cafe options such as Layers Bakery & Deli, Reload Coffee, Brasserie SenT, Maris Piper Brasserie, and La Dilettante, alongside specialty shops like Amsterdam Wine Academy, Wijnhandel van Krimpen, Fenix Books, and Micky Fields. Local services include the hairdresser Shah Saatchi and the laundry Wassalon Regenboog."
Centrum-Oost,Entire home/apt,326,3,6,0.13,1,0,0,The area features community facilities including the community centre De Boomspijker and the playground Speeltuin De Waag. Retail options are represented by the camera shop Analogue.
Centrum-Oost,Entire home/apt,540,3,19,0.55,1,0,3,"The area features Fixjefiets!, a bicycle shop that serves as a local resource for cycling needs."
Centrum-West,Private room,128,1,12,2.35,1,24,12,"The area features The Blue Sheep B&B for lodging and Studio Sailor for tattoo services. It is also home to the Multatuli Museum, a landmark dedicated to the life and work of the Dutch writer Multatuli."
Zuid,Entire home/apt,200,3,7,0.22,1,165,0,"The area is primarily defined by the presence of 1e Montessorischool de Wielewaal, which serves as the local educational institution."
Westerpark,Private room,65,2,67,1.41,3,331,8,"The area features dining and food options including Dignita Westerpark, Moos, Erol Doner kebab, Jumbo, and Slagerij Westerpark Halal. Essential services are provided by Fietspiraat and Spaarndammer Apotheek."
Westerpark,Entire home/apt,179,3,12,0.46,1,0,0,The area features a garden.
Centrum-Oost,Private room,68,2,160,3.47,1,73,10,"The area is characterized by medical facilities, specifically GGD Amsterdam and GGD SOA Polikliniek. These clinics serve as essential public health centers for the community."
Centrum-Oost,Entire home/apt,150,4,18,0.38,1,0,0,"The area features dining options such as Bakers and Roasters and Café Orloff, alongside retail shopping at Zeeman."
Zuid,Entire home/apt,170,5,8,0.17,1,0,0,"The area is defined by Vondelpark, a major public park that serves as a central green space and recreational hub for the city."
Oud-Oost,Entire home/apt,100,3,17,0.36,1,0,0,"The area features dining and cafe options such as Nara Nara, kaffee, Café Publiek, Café Nieuwland, and Aktas, alongside retail spots like Slijterij Oost, Esporta, Maikel Groenteman, and Abra. Dappermarkt serves as a notable local marketplace, while Dynamo Jong acts as a community centre and the garden provides a public green space."
De Baarsjes - Oud-West,Entire home/apt,170,3,0,,1,0,0,"The area features Basisschool Corantijn, which serves as the local school, alongside PMP Star, a tobacco shop. There is also a playground nearby."
Noord-West,Private room,71,1,4,0.09,1,0,0,"The area features Sportpark Buiksloterbanne, which serves as the local hub for the soccer pitch and multi sports_centre."
Zuid,Entire home/apt,220,3,0,,1,162,0,The area features a garden.
Centrum-West,Private room,183,1,103,2.43,1,322,10,"The area features hospitality options such as Canal House and The Toren dependance, alongside dental care providers including Lassus Tandartsen Keizersgracht and Tandartspraktijk Buisman."
Centrum-West,Private room,90,2,135,2.85,2,1,0,"This area features a mix of dining and nightlife options including Burger Fabriek, Caffe Italia, Crepes & Wafles, De Bakkerswinkel, Dolce & Gelato, High Snack, Jemi, Restaurant 40, Saul's, Slainte, Stone's Cafe, Stones Cafe, and Wok to Walk, alongside bars like Cafe The Tribe, Dirty Dick's, Eagle, Kings Cross, PROUD, RoB, and Route 66 Club Lounge. Notable landmarks include Oude Kerk, a historic church serving as a cultural center, and de Wallen, the city's well-known historic district, complemented by the Prostitutie Informatie Centrum, which provides insight into the area's unique social history."
Centrum-Oost,Entire home/apt,250,3,14,0.44,1,10,1,"The area features local services including the hairdresser Amstel Hair and the social facility Ouder- en Kindteams Amsterdam. It also hosts the artwork De jonge Rembrandt, which serves as a notable cultural landmark celebrating the early life and local history of the famous painter."
Centrum-Oost,Private room,200,2,101,2.29,1,356,25,"The area features a social facility known as Sarphatihuis, which serves as a historic nursing home and landmark for the local community. It is also home to a garden that provides a quiet green space within the surroundings."
Centrum-West,Private room,113,2,182,3.84,3,60,30,"The area features a variety of dining and retail options, including cafes and restaurants like Koffiespot, Balthazar's Keuken, and Waldo, alongside shops such as A.P.C., Baskèts, Ekoplaza, and Misc. Local landmarks include Looiersplantsoen, a neighborhood park that serves as a green space, and Smit Cruyff, which is a notable spot for soccer sports."
De Pijp - Rivierenbuurt,Entire home/apt,636,1,6,0.17,1,261,0,"The area features a diverse range of dining options including Alberto Pozzetto, Ami, BBrood, Burgerbar, Casa Infante, Cleen, Eggs Benaddicted, Eland & Vanderhelst, Firma Moes, GoodNews, L'Antica Pizzeria da Michele, Leonardo's Ravioli Bar, Mezzave, Müdavim, Parlour Amsterdam, Pizzeria Dope, Sonny, Sushito, Tjin's, Twins Olives, Volendammer Vishandel JCM Koning, and Warung Marlon. Retail, nightlife, and services are represented by Bierbaum, Café De Groene Vlinder, Café Flamingo, Cottoncake, De Duvel, De Kaaiman, Katsu, Tabakspeciaalzaak Van Hartingsveldt, and We Are Labels."
