neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
De Baarsjes - Oud-West,Entire home/apt,113,3,3,0.62,1,0,3,"The area includes a bakery, beauty salon, tea house, ramen restaurant, indian restaurant, and community centre, featuring places such as Mano Bakery, GO NKD, Teahouse, OTEMBA - ramen, Tandoori Express, and Da Costa."
De Baarsjes - Oud-West,Entire home/apt,120,3,0,,2,0,0,"The area includes a bar, such as Bar MiMi."
De Aker - Nieuw Sloten,Private room,49,7,3,0.97,2,83,3,There is a playground nearby.
Westerpark,Entire home/apt,120,3,0,,1,0,0,"The nearby places include a garden, a bicycle shop, a hairdresser, and an outdoor area, such as Westerpark, Nick's Rijwielherstel, Maryam Hair & Beauty, and Trail.NL."
Centrum-West,Private room,209,1,0,,4,362,0,"The nearby place is a theatre, which includes De Toneelmakerij."
De Baarsjes - Oud-West,Entire home/apt,100,3,2,0.52,1,8,2,The area includes a restaurant called Sebonsa Bodega and a bicycle shop called Amsterdamse Fietswinkel.
Westerpark,Entire home/apt,275,2,7,1.83,1,138,7,"The area includes parks and a playground, such as Westerpark."
Centrum-Oost,Entire home/apt,134,5,2,0.44,1,0,2,"The area includes a hotel, a social facility, a spanish restaurant, and a cinema, such as Hotel Allure, Jellinek / Sinai Centrum / Punt P / Arkin Basis GGZ, Cantina Caliente, and Kriterion."
Osdorp,Private room,60,1,304,53.96,5,318,304,The area includes an information board at Inormation board Osdorpplein.
Osdorp,Private room,69,1,167,30.36,5,365,167,"The nearby place is an information board, specifically Inormation board Osdorpplein."
Slotervaart,Entire home/apt,275,5,0,,1,0,0,"The area includes a park and an apartment, such as Rembrandtpark and Sky Home."
Centrum-Oost,Private room,94,2,3,0.74,1,14,3,"Nearby places include a cinema called Kriterion, a restaurant called Lebkov & Sons, and a university called Roeterseiland (UvA)."
De Baarsjes - Oud-West,Entire home/apt,338,2,3,0.67,1,96,3,"The area includes beauty salons, a restaurant, a pub, a playground, a kindergarten, an artwork, a park, and a guest house, such as Beatrijs Smulders, Gertrude, Houseboat Lady Jane, SKIN, Slot Meesenstijn, The Laser Lab, and Toussaint."
De Baarsjes - Oud-West,Entire home/apt,350,2,1,0.25,1,0,1,"Nearby places include a hotel, restaurants, a bakery, beauty salons, a music shop, a hairdresser, cafes, a deli, an electronics store, a chemist, and a bicycle shop, such as Annette's Bed & Breakfast, Fenan Klein Afrika, Night Kitchen, Levain et le vin, Juni nails, Speijers Platen, Cut throat, Café New Olympia, STACH, Electro-Walst, Drogisterij Body & Beauty, and Wiel tot wiel tweewielers."
De Pijp - Rivierenbuurt,Entire home/apt,140,25,0,,1,60,0,There is a garden nearby.
De Baarsjes - Oud-West,Entire home/apt,150,3,3,2.0,2,64,3,"The nearby places include a computer shop called PC Dokter, a cannabis store called Blue Lagoon, and an indian restaurant called Rangla Punjab."
IJburg - Zeeburgereiland,Entire home/apt,95,7,1,0.75,1,166,1,"The area includes a hairdresser, such as Antonio's Barbershop, and a playground."
De Baarsjes - Oud-West,Entire home/apt,150,2,3,0.6,1,321,3,There is a garden nearby.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,165,3,0,,1,25,0,The area contains a garden.
Centrum-West,Entire home/apt,300,2,1,0.27,1,13,1,"The area includes a soccer pitch, playgrounds, a table tennis pitch, a hairdresser, a wine shop, a computer store, a car repair shop, and a greengrocer, with examples including Au Paradis, Daniel International Hairstylist, De Linde, Jouw Groenteman, MacRepair.nl, and Noorderspeeltuin."
Geuzenveld - Slotermeer,Entire home/apt,150,6,0,,1,0,0,There is an apartment nearby.
Oud-Oost,Entire home/apt,195,7,0,,1,95,0,There is a garden nearby.
Bos en Lommer,Entire home/apt,44,3,1,0.24,1,59,1,"The nearby place is a school, which includes Multatulischool."
Centrum-West,Entire home/apt,120,3,5,1.39,4,0,5,"The area includes a veterinary clinic, DierenDokters, and a fire station, Kazerne Hendrik."
De Baarsjes - Oud-West,Entire home/apt,108,2,0,,1,0,0,The area includes a public bookcase called Bieb and a dentist named Tandarts Tanis.
Centrum-West,Entire home/apt,105,1,5,1.32,1,10,5,"Nearby places include a picnic table, hotels, a beauty salon, and a pub, such as De Nieuwe Lelie, Mr Jordaan, and van Ilse."
De Baarsjes - Oud-West,Entire home/apt,100,7,2,0.49,1,8,2,The area includes a convenience store such as Mini Mix (Russian Store) and a playground.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,600,3,0,,1,3,0,"The area includes a marina, a viewpoint, and a park, featuring Jachthaven Piet Hein, Pythonbrug, and Keesje Brijdeplantsoen."
Centrum-West,Entire home/apt,200,3,2,0.51,1,34,2,"The area features hotels including Di-Ann City Centre Hotel, Hotel de Westertoren, and Sharm Hotel, as well as a clothes shop, a restaurant called Il Panorama, gift shops such as Di-Ann and The Pelican Studio, an optician named Bas Optiek, and a confectionery shop called Bakkerij Andere Koek."
Watergraafsmeer,Private room,62,2,23,5.66,1,57,23,There is a garden and a picnic table nearby.
Centrum-West,Private room,99,2,0,,4,0,0,"Nearby places include restaurants, hotels, a convenience store, a growshop, a nutrition supplements shop, a music store, a locker, a watch shop, a cafe, a hostel, hairdressers, an art gallery, a bakery, and a general store, such as Angus Steak House, INK Hotel Amsterdam, Cannabis Seed Bank, KILLACUTZ Records, Luggage Depot, Watchme Amsterdam, and Xplore Hostel Amsterdam."
Bos en Lommer,Entire home/apt,100,4,0,,1,0,0,"Nearby places include a Turkish restaurant, hardware store, chemist, newsagent, convenience stores, pub, beauty salon, kebab fast food, butcher, pet shop, and hairdresser, such as Lezzet Grillroom, De Prijshamer, Etos, Primera, Odin, Cafe 't Lommertje, Sorti Beatycenter, Aytaco, Slagerij Beyaz Saray, SIMO, and Cinderella."
Westerpark,Entire home/apt,225,3,4,1.28,1,38,4,"The area includes a garden, school, car rental, basketball pitch, pitch, and park, such as Cartesius Lyceum and Frederik Hendrikplantsoen."
De Pijp - Rivierenbuurt,Private room,127,2,4,2.5,1,355,4,"The area includes a place of worship, a garden, an arts centre, and a playground, such as Cultuurhuis Diamantslijperij and Theosophische Vereniging."
Bos en Lommer,Entire home/apt,279,4,0,,1,6,0,The area contains a playground and a garden.
Centrum-Oost,Entire home/apt,155,3,5,1.38,1,0,5,There is a playground nearby.
Bijlmer-Oost,Entire home/apt,179,1,5,1.39,1,0,5,"The area includes a garden, a playground, a basketball pitch, a school such as Wereldwijs, and a park such as Professor Joop van Stigtpark."
Slotervaart,Private room,49,2,7,1.88,1,86,7,"The nearby places include an artwork, a garden, and a place of worship, such as Raammannetjes and Herdenkingskerk."
Oud-Oost,Entire home/apt,114,1,5,3.13,2,6,5,The area includes a garden and a table_tennis pitch.
Centrum-Oost,Private room,60,1,5,1.34,20,0,5,"The area includes restaurants such as Grand Café DeLaMar and La Bohème, an Italian restaurant called Fantasia Trattoria, theatres including DeLaMar, Internationaal Theater Amsterdam, and Melkweg, an artwork named Milk, and a hotel."
De Baarsjes - Oud-West,Entire home/apt,70,2,4,1.54,1,1,4,"The area includes a park, such as Caspar Flickhof."
Centrum-West,Private room,374,1,3,3.0,2,66,3,"Nearby places include a bus station, a fuel station, and a bar, such as Busstation Elandsgracht, Esso, and Bluescafé Maloe Melo."
Bijlmer-Centrum,Entire home/apt,188,2,4,2.11,1,363,4,"The area contains a picnic table, a picnic site, and a bbq."
Centrum-Oost,Entire home/apt,75,7,0,,22,265,0,"The area includes theatres such as DeLaMar and Melkweg, hotels including Boutique Hotel View, Hotel Titus, Kooyk Hotel, Weber Hotel, and Lux, a restaurant named Milk, an apartment building called Weber Studios, and bars including Bar Weber."
De Baarsjes - Oud-West,Private room,45,1,6,2.73,2,359,6,"Nearby places include a playground, a soccer pitch, a garden, a restaurant called Café Cook, and a place of worship called Jeruzalemkerk."
Westerpark,Entire home/apt,125,3,0,,1,0,0,"The area includes a marina, garden, boat rental, picnic table, and artwork, such as Sloepdelen.nl, Staverno, and Why not."
Centrum-West,Entire home/apt,225,2,2,1.18,1,5,2,"The area includes gardens, Indian restaurants like Memories of India and Restaurant Shiva, hotels such as The Albus, local restaurants, restaurants like Bella Regina, Castillo, and Senses by Lard Bertelsen, cannabis shops like Free I Coffeeshop, bars including Bar Bacán, Café Bar De Duivel, Door 74, and Feijoa, cafes, grill restaurants like Maya, and electronics stores such as Aurora Kontakt B.V. and Regular & Jack."
Centrum-West,Entire home/apt,188,4,4,2.4,1,25,4,"Nearby places include toys, appliance, deli, furniture, books, optician, cafe, restaurant, gallery, beverages, tailor, laundry, health food, chemist, and convenience stores such as Mechanisch Speelgoed, Anno Design, Delicious Food, De Anjelier, Island Bookstore, Ralph Optiek, Omelegg, Hinata, World of Nix, Terre Lente, De Gouden Schaar, The Clean Brothers Wasserette, SLA, Lavendula, Raïnaraï, and Marion Bloem."
Oud-Oost,Entire home/apt,214,7,1,1.0,1,50,1,"The area includes a garden, a dentist such as Amsterdental, and outdoor seating."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,99,4,2,2.0,1,341,2,There is a garden nearby.
Oud-Noord,Entire home/apt,120,7,0,,1,281,0,There is a garden nearby.
Buitenveldert - Zuidas,Entire home/apt,148,3,0,,1,0,0,The area includes a playground and a college named Cheider.
Watergraafsmeer,Entire home/apt,175,2,2,2.0,1,28,2,"The area contains a playground, a garden, a public bookcase, and a soccer pitch."
De Pijp - Rivierenbuurt,Entire home/apt,275,7,0,,1,41,0,"The area includes a marketplace, a vacant space, a fitness centre, an Italian restaurant, a pub, a Japanese restaurant, a locksmith, an optician, a gallery, and an Indian fast food restaurant, such as Albert Cuyp-markt, De Sleutelkluis, TrainMore, Pasta e Pizza, Huis van Iemand Anders, Tsunarié, Kidzz Eyezz, Home Couture by Bernie, and Saravanaa Bhavan."
Centrum-West,Entire home/apt,395,3,0,,6,95,0,"Nearby places include a fish fast food Haringkar de Gigant, a florist Thejo's Bloemen, an artwork Anne Frank, a cheese shop Cheese Store, a viewpoint Westertoren, a bicycle rental, ticket offices Tours & Tickets and Stromma, an attraction, a place of worship Westerkerk, a gift shop, a kiosk, and a pancakes restaurant Pancakes Amsterdam."
Zuid,Entire home/apt,175,3,2,1.67,1,0,2,"Nearby places include an indian restaurant, a butcher, an asian restaurant, a garden, and a bar, such as Asian Flavours, Baut, Swagat, and Ton van Schaick."
Noord-West,Entire home/apt,68,14,0,,1,59,0,There is a garden nearby.
De Baarsjes - Oud-West,Private room,78,2,10,8.57,1,290,10,"Nearby places include an ice cream shop, a burger restaurant, a public bookcase, doctors, a supermarket, and a pizza fast food restaurant, such as Sotto Zero, Teds place, Little Plant Pantry, DC Klinieken, and Pizza Amsterdam."
Bos en Lommer,Entire home/apt,240,6,0,,1,155,0,"The area includes parks and a garden, such as Erasmuspark."
Bos en Lommer,Entire home/apt,120,2,0,,1,259,0,"The area includes a garden, a soccer pitch, a school such as Tijl Uilenspiegelschool, and a playground."
Zuid,Private room,149,1,0,,6,271,0,"Nearby places include hotels such as Hotel Cornelisz and Park Centraal, a clothes store called G-Star Raw, a bubble tea cafe named Tea Kee, and restaurants including Momo and Srikandi."
Zuid,Private room,416,1,0,,6,76,0,"Nearby places include hotels such as Hotel Cornelisz and Park Centraal, a clothes store called G-Star Raw, a bubble tea cafe called Tea Kee, and restaurants including Momo and Srikandi."
Centrum-Oost,Entire home/apt,75,7,1,1.0,22,254,1,"The area includes theatres such as DeLaMar and Melkweg, hotels including Boutique Hotel View, Hotel Titus, Kooyk Hotel, Weber Hotel, and Lux, a restaurant named Milk, an apartment building called Weber Studios, and bars such as Bar Weber."
Watergraafsmeer,Entire home/apt,476,2,0,,1,46,0,There is a garden nearby.
De Pijp - Rivierenbuurt,Entire home/apt,105,5,0,,1,8,0,"Nearby places include a garden, a place of worship such as Shri Vishnu Mandir, and schools including 9e Montessorischool De Scholekster and College ZUYD."
Zuid,Entire home/apt,180,4,0,,1,218,0,"The area contains a garden, a public bookcase, and a park."
Centrum-Oost,Entire home/apt,500,3,0,,1,78,0,"The area includes a garden, a common, a french restaurant, a fitness centre, and a hotel, such as Bouchon du Centre, Soda, and The Black Beauty."
Westerpark,Entire home/apt,121,2,0,,1,16,0,"The area includes a park and a garden, such as Bilderdijkpark."
Centrum-West,Entire home/apt,250,2,0,,1,38,0,"Nearby places include a marketplace like Lindenmarkt, restaurants such as Erdim, Som Tam Thai, and Saint-Jean, a bakery called Leauf, a gallery named Kersgallery, a greengrocer called Louman, a butcher named Luna, a veterinary clinic called Dierenkliniek de Jordaan, and fast food options including Bagelboy and Snackbar Aggie."
Centrum-West,Entire home/apt,400,1,1,1.0,1,339,1,The nearby place is a hotel called Pulitzer.
Centrum-West,Entire home/apt,396,1,1,1.0,7,329,1,"The area includes bars, museums, brothels, adult gaming centres, erotic shops, a tattoo shop, a fast food restaurant, a place of worship, a social facility, and an attraction, such as American Bar-bq, Anco, Baba Kebab, Bananenbar, Black Tiger Bar, Cafe Pleinzicht, Casa Rosso, Casino City, Erotic Shop, Erotisch Museum, Excalibur, Grill-Bar Baby, Leger des Heils, New Castle Bar, Old Sailor, Red Light Secrets, Redlight Casino, Rooms belonging to My Red Light Foundation, Star Shop, The Tabernacle, and de Wallen."
De Baarsjes - Oud-West,Entire home/apt,159,2,1,1.0,1,19,1,"The area includes a playground and a garden, such as Balboaplein."
Oud-Oost,Shared room,23,1,0,,6,322,0,"The area includes a school, a gallery, a garden, a skateboard pitch, and 3D printing materials, such as Metis Montessori Lyceum, Vincent Hall, Skatepark Oosterpark, and Plastic2Print."
Zuid,Private room,150,1,0,,2,258,0,"Nearby places include a supermarket, a department store, a pub, and a park, such as Dirk, HEMA, Stadscafé van Mechelen, and Legmeerplein."
Bos en Lommer,Entire home/apt,165,1,0,,1,6,0,There is a garden nearby.
Centrum-West,Entire home/apt,272,2,0,,1,12,0,"The area includes a kindergarten, supermarket, deli, and shops for clothes, toys, and appliances, such as Kresj Lindengracht, Albert Heijn, Terre Lente, La maison de sophie, Mechanisch Speelgoed, and De Anjelier."
De Baarsjes - Oud-West,Entire home/apt,256,3,0,,1,5,0,"Nearby places include artwork such as De Batavier and De droom van een hond, a doctors office named Huisartsenpraktijk Fijnhout, and fast food restaurants including The Burger Maffia and The Burger Mafia."
Osdorp,Entire home/apt,52,5,0,,1,21,0,"The nearby place is a school, which includes De Zwaan (locatie Wilgenlaan)."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,120,5,0,,1,324,0,"The nearby places include a cafe, a picnic table, a hairdresser, and a fitness centre, such as Great Club, Joki, and Jōki."
Centrum-Oost,Entire home/apt,304,30,0,,1,365,0,"The area features attractions, gardens, cafes, guest houses, restaurants, bars, curry restaurants, nightclubs, Chinese restaurants, artwork, hostels, cannabis shops, pancake restaurants, international cafes, and burger fast food outlets, including Leidseplein, Kleine-Gartmanplantsoen, Cafe in the City, Amsterdam Hostel Leidseplein, and Club Candela."
De Baarsjes - Oud-West,Entire home/apt,150,1,0,,1,44,0,The nearby places include a laundry called Wash-o-matic and an alcohol store called Sterk.
Oud-Noord,Entire home/apt,150,3,0,,1,20,0,"The area includes a garden, a bicycle shop named Tweewielers Joop Harmans, and a pizza fast food restaurant named Elit Pide."
Centrum-West,Entire home/apt,469,1,0,,2,365,0,"Nearby places include attractions such as Amsterdam Exchange Experience and de Wallen, clothes and headshop stores like Condomerie and Port of Call, a smartshop called Smart-Zone Smartshop, an american bar named Belushi's Amsterdam, museums and galleries such as W139, nightclubs including Winston, a hostel called St. Christopher's at The Winston, and cafes like De Bakkerswinkel, Greendayz Coffee, Metropolitan, and Warmoesstraat."
De Pijp - Rivierenbuurt,Entire home/apt,65,28,0,,1,47,0,"Nearby places include an asian bar, interior decoration, a deli, jewelry, a coffee shop cafe, carpet, clothes, a tattoo shop, a bakery, and a garden, such as Byart, Café Baskèts, Craft Coffee & Pastry, Dito Deli, Mash, MerryXmasShop, Penny Lane Vintage, Tattoo Friendship, and The Weavery."
De Pijp - Rivierenbuurt,Entire home/apt,120,20,0,,1,365,0,"Nearby places include interior decoration, beauty, Indonesian fast food, ice cream, greengrocer, bakery, garden, clothes, kindergarten, dentist, outdoor, cafe, and restaurant, such as Design Gietvloer, Yvon, Waroeng Bamboe, IJspret, Time Out, Remko's brood & taartjes, T. Broekman-Teggelaar, Carl Denig Pre-Owned, Klein & Co, Marquerite, Guru, Quinnie's, and Van Stolked & Co."
