neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
De Baarsjes - Oud-West,Entire home/apt,181,2,27,1.65,1,363,2,"Garden: Marja
Bakery: Fort Negen
Turkish restaurant: Konya Etliekmek
Cafe: Lara
Wine: Grapedistrict
Lebanese restaurant: Maz Mez
Tattoo: (None)
Pizza restaurant: Napoli Pizza
Chinese restaurant: WONTON
Vacant: (None)
Supermarket: Albert Heijn
Fast_food: (None)

The area reads as everyday-residential. The specific draws that make it so are the presence of a local supermarket (Albert Heijn), a neighborhood bakery (Fort Negen), and a variety of casual dining options like Napoli Pizza, WONTON, and Konya Etliekmek, which serve the daily needs of local residents rather than catering to tourists."
Centrum-West,Entire home/apt,425,2,52,1.03,1,68,3,"Florist: Pompon
Restaurant: Enté
Sandwich pub: Café 't Papeneiland
Pub: Café Thijssen
Cafe: Jardin

This area reads as tourist-prominent. The presence of Café 't Papeneiland, a historic and world-famous landmark known for its traditional Dutch apple pie, serves as a major draw that attracts significant numbers of visitors to the immediate vicinity."
Centrum-Oost,Entire home/apt,440,2,21,1.25,2,0,6,"coffee_shop cafe: Zuivere Koffie
clothes: Es, Kindred Spirits, Samsøe Samsøe, Sézane, The Amsterdam Basement, We Are Labels, Wolf Ware, Salon de Lingerie
french restaurant: De Juwelier, Quartier Latin
asian restaurant: Wowcrab
restaurant: Alfonso, Brug34, Naturel
cafe: Social Coffee
wine: Mochi
indian restaurant: Meghna
vacant: Ace
jewelry: Güney's Delights
juice restaurant: The Healthy Spot
turkish restaurant: Ali Ocakbaşı
tattoo: The Preacher's son tatoo shop
coffee_shop cannabis: Boerejongens
pub: None

The area reads as tourist-prominent. The presence of Boerejongens, a well-known cannabis dispensary, along with high-end fashion boutiques like Sézane and Samsøe Samsøe, indicates a location that caters to visitors and shoppers rather than everyday-residential needs."
Noord-West,Entire home/apt,146,1,60,1.12,7,153,7,"Type: pitch (1), sports_centre (1)

The area reads as everyday-residential. The specific draw is Sportpark Melkweg, which serves as a local recreational facility for community sports rather than a major tourist landmark."
Buitenveldert - Zuidas,Private room,70,3,146,2.89,1,19,11,"Tennis sports_centre: Tennispark Buitenveldert

The area reads as everyday-residential. The specific draw is Tennispark Buitenveldert, which serves as a local recreational facility for the surrounding community."
Watergraafsmeer,Entire home/apt,155,28,10,0.31,1,0,0,No places were provided to categorize. The area cannot be assessed.
Bos en Lommer,Private room,47,2,176,3.36,2,49,18,"Artwork: Beeld van brons en steen
Park: Erasmuspark

The area reads as everyday-residential. The specific draw is the Erasmuspark, which serves as a local community green space rather than a major tourist destination."
Centrum-Oost,Entire home/apt,240,3,168,3.46,1,192,34,"Restaurant: Restaurant 212, Ribs Factory
Asian restaurant: Ichisin Ramen Hokkaido
Vacant: Café Langereis
Cannabis: Coffeeshop Kooi
Italian restaurant: Lo Stivale d'Oro
Bakery: La Panetteria
Museum: Our House
Pub: Air, Gollem
Nightclub: Air
Mexican fast_food: Salsa shop
Fast_food: tasty burger

The area reads as tourist-prominent. The specific draws that make it so are Our House, which is a major interactive museum, and Air, which is a well-known nightclub, both of which attract significant visitor traffic."
Oud-Oost,Entire home/apt,92,4,21,0.4,1,0,3,"Bicycle: Velespit
Kickboxing dojo: Spally's Kickboxing
Cannabis: The Plug
Bar: Bo-Mij
Doityourself: Bo-Rent, Five Stars
Hairdresser: Flama Farah
Garden: (None)
Indian restaurant: India Roti Room

The area reads as everyday-residential. The specific draws that make it so are the inclusion of practical services like a hardware store (Bo-Rent), a hairdresser (Flama Farah), and a neighborhood eatery (India Roti Room), which cater to local daily needs rather than tourism."
Centrum-West,Entire home/apt,175,2,21,0.41,1,0,0,"Pharmacy: Medicijnman Apotheek Jordaan
Italian restaurant: Ristorante Pepe
Chemist: Medicijnman Apotheek Jordaan
Restaurant: Hummus Bistro D&A, Roux
Wine: Cru
Cafe: De Blaffende Vis, Hermanusje van Alles, Mooi Mate
Massage: Westerstraat massage
Hairdresser: Westerstraat kapsalon
Gallery: Arttra, Kleine Atelier
Garden: Het Monumentje
Dentist: The Dental House
Soccer pitch: Noorderspeeltuin
Playground: Noorderspeeltuin

The area reads as everyday-residential. The specific draws that make it so are the presence of essential local services including Medicijnman Apotheek Jordaan, The Dental House, Westerstraat kapsalon, and Westerstraat massage, combined with community-focused spaces like Noorderspeeltuin and Het Monumentje."
De Pijp - Rivierenbuurt,Entire home/apt,629,3,7,0.13,1,11,1,"Garden: None
Italian restaurant: Linguini Trattoria
Massage: Five City Spa
Breakfast restaurant: Locals Coffee
French restaurant: Petit Caron
Artwork: None
Public_bookcase: None
Clothes: Shortcut & Hardwear
Hotel: Aston City Hotel
Clinic: Amsterdam Cosmetic Clinic
Stripclub: BonTon
Craft: Van Beek Art Supplies

The area reads as everyday-residential. While the presence of the Aston City Hotel and BonTon suggests some visitor activity, the specific draws such as Amsterdam Cosmetic Clinic, Five City Spa, Locals Coffee, Shortcut & Hardwear, and Van Beek Art Supplies cater primarily to the daily needs and lifestyle services of local residents."
Oud-Oost,Entire home/apt,105,3,3,0.06,1,0,0,"Park: Oosterpark
Outdoor seating: Café de Jeugd
Pub: Café de Jeugd

The area reads as everyday-residential. The specific draws are Oosterpark, which serves as a local green space for residents, and Café de Jeugd, which functions as a neighborhood establishment rather than a tourist-focused landmark."
Oud-Oost,Entire home/apt,130,5,4,0.08,1,0,0,"park: Oosterpark

The area reads as everyday-residential, as the specific draw is Oosterpark, a local green space primarily serving the recreational needs of the surrounding neighborhood residents."
Centrum-West,Private room,183,2,19,0.36,2,342,1,"jewelry: Beadies Amsterdam
cake cafe: Chocolaterie Pompadour

The area reads as tourist-prominent. The specific draws are the proximity to central Amsterdam shopping districts and the historic appeal of Chocolaterie Pompadour, which is a well-known destination for visitors seeking traditional Dutch pastries and chocolates."
Centrum-West,Private room,115,2,171,3.31,1,252,14,"Doctors: Westerdokters

The area reads as everyday-residential. The presence of Westerdokters indicates essential local services catering to the health needs of neighborhood residents rather than tourist-focused attractions."
De Baarsjes - Oud-West,Entire home/apt,99,1,29,0.67,1,0,0,No places provided. The area cannot be categorized.
Westerpark,Entire home/apt,185,5,6,0.12,1,0,0,"marina: Staverno
laundry: NiDA Wasserij Stomerij

The area reads as everyday-residential. The specific draws are the presence of a local laundry service and a marina, which serve the daily needs and recreational activities of local residents rather than catering to tourists."
Centrum-West,Private room,107,2,180,3.49,1,218,32,"Art gallery: M-E-K, The Collective Studio
Clothes: Fabienne Chapot, Fashian, LFDY, Levi's, Lululemon, Nudie Jeans
Furniture: Tikal
Italian restaurant: Quattro Gatti
Cafe: The Hoxton
Kindergarten: Kindergarden
Restaurant: Parwan
Gift: The Merchant House
Jewelry: The Merchant House
Cosmetics: Haru Haru Beauty

The area reads as tourist-prominent. The specific draws that make it so are The Hoxton and The Merchant House, which are well-known hospitality destinations that attract visitors to the area."
De Baarsjes - Oud-West,Private room,125,3,159,3.13,1,0,0,"Tailor: Kalender Kleermaker, More
Doctors: Huisarsten Bellamyplein
Cafe: Café Bellamy
Computer: Login
Second_hand: Tati
Bar: La Parole
Massage: Ekerbiçer

The area reads as everyday-residential. The specific draws that make it so are the presence of a local doctors office, a tailor, and a computer service shop, which serve the routine needs of neighborhood residents rather than catering to tourists."
Bos en Lommer,Entire home/apt,95,2,27,0.62,1,0,4,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided input."
Centrum-West,Private room,73,1,174,3.44,2,280,46,"Pub: De Engelbewaarder
Cannabis: Bagheera
Books: The Book Exchange
Theatre: Compagnietheater
Garden: Oost-Indisch Huis
Attraction: Oost-Indisch Huis

The area reads as tourist-prominent. The specific draws that make it so are the historical significance of the Oost-Indisch Huis and the presence of specialized shops and cultural venues like The Book Exchange and Compagnietheater, which are characteristic of central, high-traffic districts in Amsterdam."
Westerpark,Entire home/apt,200,2,8,0.18,1,0,0,"studio: Echobox

The area reads as everyday-residential, as there are no famous landmarks or major tourist attractions listed."
Watergraafsmeer,Entire home/apt,240,3,10,0.23,1,70,1,The area contains no listed places. It does not read as tourist-prominent or everyday-residential.
Oud-Noord,Private room,90,2,39,0.86,1,230,1,"Place types: soccer pitch (1)

Area reading: everyday-residential. The area lacks famous landmarks or attractions, as no specific draws are present."
De Pijp - Rivierenbuurt,Private room,65,3,173,3.44,1,154,13,"park: Sarphatipark
garden: Sarphatipark
fountain: Sarphatipark
playground: Sarphatipark

The area reads as everyday-residential. The specific draw is Sarphatipark, which functions as a local neighborhood green space for residents rather than a major tourist landmark."
Noord-Oost,Entire home/apt,150,15,2,0.04,1,10,1,"park: Baanakkerspark

The area reads as everyday-residential. The specific draw is Baanakkerspark, which serves as a local recreational space for the surrounding neighborhood."
Centrum-West,Entire home/apt,495,3,55,1.74,1,24,13,"cafe: Café Tabac
artwork: None
information: None

The area reads as everyday-residential, as it lacks famous landmarks or major tourist attractions."
De Baarsjes - Oud-West,Entire home/apt,250,1,1,0.02,1,89,0,"Place types: playground (1)

The area reads as everyday-residential, as there are no famous landmarks or attractions nearby."
Centrum-West,Private room,74,2,142,3.05,2,248,14,"e-cigarette: Vape4life
asian fast_food: Wok To Go
cafe: Bakery Cafe
erotic: Love Experience, Pure Lust, Sexy Amsterdam
gift: Amsterdam Duck Store
clothes: Saint Morris
ice_cream: Ice Bakery
restaurant: Burgerzaken, Princehof
fish fast_food: Henk's Herring
asian restaurant: Oriental City
travel_agency: Friendship Cruises
ticket: Tours & Tickets
cosmetics: Parfumerie Marjo
social_facility: Yucca
ramen restaurant: Ramen-Ya
tobacco: Sigarenmagazijn Bom 9
fast_food: Burgerzaken
attraction: de Wallen

The area reads as tourist-prominent. The specific draws that make it so are the presence of de Wallen, Friendship Cruises, Tours & Tickets, and the Amsterdam Duck Store, which cater specifically to visitors and sightseers."
Zuid,Entire home/apt,325,2,24,0.57,1,201,4,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential."
Centrum-West,Entire home/apt,215,2,12,0.78,1,3,0,"Bakery: BBrood!, Bakkerij Wolf
Hairdresser: Kapsalon Bianco
Pizza fast_food: Domino's
Restaurant: Shoarma Mesut 2

The area reads as everyday-residential. The specific draws are the local bakery options, a neighborhood hairdresser, and casual fast-food and takeaway dining establishments, which serve the daily needs of local residents rather than catering to tourists visiting famous landmarks."
Centrum-West,Private room,80,1,153,3.46,1,44,50,"american cafe: Corner House Hotel Cafe
restaurant: Barraka, Eethuis Sie-Joe, Kaagman & Kortekaas, La Cantina, Lunch & Dinner, Mr. Crab, Seafood Grill
cannabis: Amsterdam Seed Center, St. Paul's
pub: De Drie Fleschjes
gift: De Drie Graefjes, Tulashi
clothes: Rainbow
bar: De Nieuwe Pilserij
hotel: Dam Square Inn
asian restaurant: Takumi Ramen
beauty: Sense
bicycle_rental: Green Budget Bikes
fabric: Original Dutch Fabric, Quilt Shop
french restaurant: La Casa
argentinian restaurant: St George
photo: Museumfoto
breakfast cafe: De Drie Monnikjes
massage: Rejoes
italian restaurant: Dal Migliore

The area reads as tourist-prominent. The specific draws that make it so are the presence of Dam Square Inn, which indicates a central location near major city landmarks, and the inclusion of Museumfoto and Green Budget Bikes, which cater specifically to visitors exploring the city."
Centrum-West,Private room,160,2,135,2.72,1,309,10,"Park: Jacob de Wit
Library: Fotografie Bibliotheek
Artwork: Bernard Heesen, Jacob de Wit, Johannes Voorhout, Fotoboekenwinkel
Gallery: Huis Marseille
Art: Huis Marseille
Information: Fotografie Bibliotheek
Museum: Huis Marseille
Outdoor_seating: Huis Marseille
Garden: Huis Marseille
Books: Fotoboekenwinkel

The area reads as tourist-prominent. The specific draws that make it so are Huis Marseille and the specialized Fotografie Bibliotheek, which attract visitors interested in photography and cultural institutions."
Bijlmer-Centrum,Private room,83,1,179,3.53,1,86,4,"Apartment: Amsterdam Centraal Apartment

The area reads as tourist-prominent. The specific draw is Amsterdam Centraal, which serves as the primary transportation hub for visitors arriving in the city and provides immediate access to major tourist districts."
