neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Centrum-Oost,Entire home/apt,174,3,286,5.25,1,57,59,"You can find Amstel Canal Guest House located near the dining options at Krua Thai and Sterk Staaltje. These establishments are situated in a vibrant area close to shops like @droog and Marbles Vintage.

[tier: premium | anchors: Amstel Canal Guest House, @droog | character: historic urban charm]"
Bos en Lommer,Entire home/apt,139,4,2,0.04,1,0,0,"There are no nearby places to list based on the provided information.
[tier: budget | anchors: none | character: quiet empty space]"
IJburg - Zeeburgereiland,Entire home/apt,300,3,57,1.05,1,350,8,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Centrum-Oost,Entire home/apt,190,4,10,0.23,1,0,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet open space]"
Centrum-West,Private room,130,3,22,0.48,1,1,0,Formocha is located in the immediate vicinity. This establishment offers a variety of tea options for visitors. [tier: mid | anchors: Formocha | character: cozy tea spot]
Centrum-Oost,Entire home/apt,207,2,145,2.77,1,257,10,"Eden Hotel Amsterdam is located near the dining options Brasserie Flo and Graphite by Peter Gast. You can also find the nightclub John Doe and the coffee shop Cooldown Cafe Rembrandtplein in the immediate vicinity.

[tier: premium | anchors: Eden Hotel Amsterdam, Brasserie Flo | character: upscale urban hub]"
Oud-Oost,Entire home/apt,158,5,24,0.43,1,0,0,"Amstelcampus is a university located near the restaurant Amstelhaven.

[tier: mid | anchors: Amstelcampus, Amstelhaven | character: academic riverside dining]"
De Pijp - Rivierenbuurt,Entire home/apt,150,7,37,0.7,3,64,3,"You can visit Taalhuis Amsterdam for language classes or stop by Café De Baron for a drink nearby. Ajax Bike offers bicycle rentals while Hairstudio Pu-ma provides professional hair services.

[tier: mid | anchors: Taalhuis Amsterdam, Café De Baron, Ajax Bike, Hairstudio Pu-ma | character: vibrant local hub]"
Geuzenveld - Slotermeer,Entire home/apt,184,4,11,0.21,1,0,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Geuzenveld - Slotermeer,Entire home/apt,149,3,10,0.19,1,1,2,"Sloterpark is a large recreational area located right next to the marina known as De Duikelaar.

[tier: mid | anchors: De Duikelaar, Sloterpark | character: scenic waterfront park]"
De Pijp - Rivierenbuurt,Entire home/apt,124,2,30,0.78,1,30,0,"You can find fresh produce at Albert Cuyp-markt and enjoy a meal at Pho 91. These locations are situated near the retail shops 7115 by Szeki and Anna+Nina.

[tier: premium | anchors: Albert Cuyp-markt, Pho 91, 7115 by Szeki, Anna+Nina | character: vibrant urban hub]"
De Pijp - Rivierenbuurt,Entire home/apt,305,3,26,0.49,1,162,0,"Elisabeth Haarmode and Haar In De Wind are located in the immediate vicinity. You can also find Beauty & Mind nearby.

[tier: mid | anchors: Elisabeth Haarmode, Haar In De Wind, Beauty & Mind | character: professional local services]"
Oostelijk Havengebied - Indische Buurt,Entire home/apt,140,3,5,0.09,1,0,0,"Jachthaven Piet Hein is a local marina located along the waterfront. This facility serves as a primary docking point for vessels in the area.

[tier: mid | anchors: Jachthaven Piet Hein | character: nautical harbor retreat]"
De Baarsjes - Oud-West,Entire home/apt,290,3,6,0.13,1,9,0,"You can dine at Annapurna or enjoy a meal at Overtone Bistro nearby. De Pizzabakkers and YNK are also located in the immediate vicinity.

[tier: mid | anchors: Annapurna, Overtone Bistro, De Pizzabakkers, YNK | character: vibrant local hub]"
Zuid,Entire home/apt,120,7,7,0.13,1,0,0,"Tandartspraktijk de ZuidAs is located in the area, and Coffeeshop Pacific is also nearby.
[tier: mid | anchors: Coffeeshop Pacific, Tandartspraktijk de ZuidAs | character: urban local hub]"
De Baarsjes - Oud-West,Entire home/apt,181,2,27,1.65,1,363,2,"You can find fresh groceries at Albert Heijn or enjoy a meal at Konya Etliekmek and Lara. Other local options include the bakery Fort Negen and the wine shop Grapedistrict.

[tier: mid | anchors: Albert Heijn, Fort Negen, Konya Etliekmek | character: diverse local hub]"
Centrum-West,Entire home/apt,425,2,52,1.03,1,68,3,"Café 't Papeneiland and Café Thijssen are popular spots located near the dining options of Enté, Jardin, and Pompon.

[tier: premium | anchors: Café 't Papeneiland, Café Thijssen, Enté, Jardin, Pompon | character: historic canal charm]"
Centrum-Oost,Entire home/apt,440,2,21,1.25,2,0,6,"You can find the restaurant Ali Ocakbaşı and the coffee shop Boerejongens located in this area. These spots are situated near the cafe Social Coffee and the restaurant De Juwelier.

[tier: premium | anchors: Ali Ocakbaşı, Boerejongens, De Juwelier | character: vibrant urban hub]"
Noord-West,Entire home/apt,146,1,60,1.12,7,153,7,"Sportpark Melkweg is a local facility that includes both a pitch and a sports centre. This location serves as the primary hub for athletic activities in the immediate area.

[tier: mid | anchors: Sportpark Melkweg | character: active community hub]"
Buitenveldert - Zuidas,Private room,70,3,146,2.89,1,19,11,"Tennispark Buitenveldert is the only sports facility located in the immediate vicinity. This venue provides dedicated courts for local tennis enthusiasts.

[tier: mid | anchors: Tennispark Buitenveldert | character: active sports hub]"
Watergraafsmeer,Entire home/apt,155,28,10,0.31,1,0,0,"There are no nearby places listed in the provided data.
[tier: budget | anchors: none | character: empty location data]"
Bos en Lommer,Private room,47,2,176,3.36,2,49,18,"Beeld van brons en steen is located within the green space of Erasmuspark.

[tier: mid | anchors: Beeld van brons en steen, Erasmuspark | character: peaceful urban oasis]"
Centrum-Oost,Entire home/apt,240,3,168,3.46,1,192,34,"Our House and Restaurant 212 are located in the immediate vicinity. You can also find Coffeeshop Kooi and Gollem nearby.

[tier: premium | anchors: Our House, Restaurant 212 | character: upscale urban hub]"
Oud-Oost,Entire home/apt,92,4,21,0.4,1,0,3,"You can find India Roti Room and The Plug located in this neighborhood. These spots are near Bo-Mij and Spally's Kickboxing.

[tier: mid | anchors: India Roti Room, The Plug | character: local urban hub]"
Centrum-West,Entire home/apt,175,2,21,0.41,1,0,0,"You can visit the nearby Arttra gallery or grab a meal at Ristorante Pepe. Other local spots include the Noorderspeeltuin playground and the Medicijnman Apotheek Jordaan pharmacy. [tier: premium | anchors: Arttra, Ristorante Pepe | character: vibrant urban hub]"
De Pijp - Rivierenbuurt,Entire home/apt,629,3,7,0.13,1,11,1,"You can find Aston City Hotel and Petit Caron located in the immediate vicinity. These establishments are situated near Amsterdam Cosmetic Clinic and Van Beek Art Supplies.

[tier: premium | anchors: Aston City Hotel, Petit Caron | character: upscale urban hub]"
Oud-Oost,Entire home/apt,105,3,3,0.06,1,0,0,"Oosterpark is a large public green space located just a short walk from Café de Jeugd. This pub offers outdoor seating for guests to enjoy the atmosphere near the park.

[tier: mid | anchors: Café de Jeugd, Oosterpark | character: local neighborhood charm]"
Oud-Oost,Entire home/apt,130,5,4,0.08,1,0,0,Oosterpark is a large public park located in the eastern part of Amsterdam. This green space offers walking paths and a community garden. [tier: premium | anchors: Oosterpark | character: green urban oasis]
Centrum-West,Private room,183,2,19,0.36,2,342,1,"Beadies Amsterdam is a specialty jewelry store located near the artisanal sweets at Chocolaterie Pompadour.

[tier: premium | anchors: Beadies Amsterdam, Chocolaterie Pompadour | character: elegant local charm]"
Centrum-West,Private room,115,2,171,3.31,1,252,14,"Westerdokters is located in the immediate vicinity of this area.

[tier: mid | anchors: Westerdokters | character: clinical and local]"
De Baarsjes - Oud-West,Entire home/apt,99,1,29,0.67,1,0,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Westerpark,Entire home/apt,185,5,6,0.12,1,0,0,"Staverno is a nearby marina located just a short distance from the NiDA Wasserij Stomerij laundry facility.
[tier: mid | anchors: Staverno, NiDA Wasserij Stomerij | character: convenient coastal service]"
Centrum-West,Private room,107,2,180,3.49,1,218,32,"You can visit Lotti's Dinner for a meal or browse the latest styles at Fabienne Chapot and Levi's. These locations are situated near The Hoxton and The Merchant House.

[tier: premium | anchors: The Hoxton, The Merchant House | character: stylish urban hub]"
De Baarsjes - Oud-West,Private room,125,3,159,3.13,1,0,0,"Café Bellamy is located near Huisarsten Bellamyplein and Kalender Kleermaker. You can also visit Tati, Login, Ekerbiçer, La Parole, and More in the surrounding area.

[tier: mid | anchors: Café Bellamy, Huisarsten Bellamyplein | character: vibrant local hub]"
Bos en Lommer,Entire home/apt,95,2,27,0.62,1,0,4,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Centrum-West,Private room,73,1,174,3.44,2,280,46,"The Book Exchange is located near the historic Oost-Indisch Huis and the cultural venue Compagnietheater. You can also visit the pub De Engelbewaarder or the theatre Bagheera in the surrounding area.

[tier: mid | anchors: The Book Exchange, Oost-Indisch Huis, Compagnietheater, De Engelbewaarder, Bagheera | character: historic cultural hub]"
Westerpark,Entire home/apt,200,2,8,0.18,1,0,0,"Echobox is located in the vicinity of a local garden. This studio is situated near the garden.
[tier: mid | anchors: Echobox | character: creative media hub]"
Watergraafsmeer,Entire home/apt,240,3,10,0.23,1,70,1,"There are no nearby places to list based on the provided information.
[tier: budget | anchors: none | character: empty location data]"
Oud-Noord,Private room,90,2,39,0.86,1,230,1,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet open space]"
De Pijp - Rivierenbuurt,Private room,65,3,173,3.44,1,154,13,"Sarphatipark is a public green space featuring a garden, a fountain, and a playground. It serves as a central recreational area for the surrounding neighborhood.

[tier: mid | anchors: Sarphatipark | character: serene urban oasis]"
Noord-Oost,Entire home/apt,150,15,2,0.04,1,10,1,"Baanakkerspark is located in the immediate vicinity of this area. It serves as the primary green space for local residents.

[tier: mid | anchors: Baanakkerspark | character: peaceful green space]"
Centrum-West,Entire home/apt,495,3,55,1.74,1,24,13,"Café Tabac is a local establishment located in the immediate vicinity.

[tier: mid | anchors: Café Tabac | character: cozy urban spot]"
De Baarsjes - Oud-West,Entire home/apt,250,1,1,0.02,1,89,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Centrum-West,Private room,74,2,142,3.05,2,248,14,"You can find the Amsterdam Duck Store and Bakery Cafe located in the heart of the city. These spots are situated near the popular attraction de Wallen and the restaurant Burgerzaken.

[tier: mid | anchors: Amsterdam Duck Store, Bakery Cafe, de Wallen, Burgerzaken | character: vibrant city center]"
Zuid,Entire home/apt,325,2,24,0.57,1,201,4,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Centrum-West,Entire home/apt,215,2,12,0.78,1,3,0,"BBrood! and Bakkerij Wolf are both located in the immediate vicinity. You can also find Kapsalon Bianco, Domino's, and Shoarma Mesut 2 nearby.

[tier: mid | anchors: BBrood!, Bakkerij Wolf | character: convenient local hub]"
Centrum-West,Private room,80,1,153,3.46,1,44,50,"You can visit De Drie Fleschjes for a drink or stop by Amsterdam Seed Center nearby. These locations are situated close to the central area near Dam Square Inn.

[tier: mid | anchors: De Drie Fleschjes, Amsterdam Seed Center, Dam Square Inn | character: historic city center]"
Centrum-West,Private room,160,2,135,2.72,1,309,10,"Huis Marseille is a museum located near the Fotografie Bibliotheek. You can also find the artwork Jacob de Wit and Johannes Voorhout in this area.

[tier: premium | anchors: Huis Marseille, Fotografie Bibliotheek | character: cultural art hub]"
Bijlmer-Centrum,Private room,83,1,179,3.53,1,86,4,"Amsterdam Centraal Apartment is located in the city center near a local garden and a public playground. 

[tier: premium | anchors: Amsterdam Centraal Apartment | character: urban central living]"
Bijlmer-Oost,Private room,30,1,127,2.6,1,0,0,"Brasapark-Noord is a local green space located in the immediate vicinity. It serves as a primary outdoor recreational area for the surrounding neighborhood.

[tier: mid | anchors: Brasapark-Noord | character: peaceful urban oasis]"
Oud-Noord,Entire home/apt,188,3,20,0.5,1,17,4,"De IJsbreker is a cafe located near the school known as De Ruimte.

[tier: mid | anchors: De IJsbreker, De Ruimte | character: local community hub]"
Westerpark,Entire home/apt,160,2,3,0.09,1,0,0,"You can enjoy a coffee at Cafe de Oude Schaeper or visit the nearby Dr. Rijk Kramerschool. De Aardige Pers and Salvo Italian Bakehouse are also located in the immediate vicinity.

[tier: mid | anchors: Cafe de Oude Schaeper, Dr. Rijk Kramerschool | character: cozy neighborhood hub]"
Watergraafsmeer,Entire home/apt,225,4,2,0.05,1,0,0,"Darwinplantsoen is a local park and garden located in the neighborhood.

[tier: mid | anchors: Darwinplantsoen | character: serene green space]"
